component_id,canonical_name,source_count,sources_present,has_regulatory_signal,has_safety_signal,regulatory_signal_count,safety_signal_count,total_ensayos_clinicos,ensayos_completados,tasa_no_completado,tasa_riesgo_toxicidad,interaction_degree_drugbank,created_from_primary_source
COMP_C329DDB8EFC4,Coenzyme Q10 (PDQ&reg;) - Patient Information (NCI),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6FC3466BD1B5,Cotinine HCl,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_EFFA38EF0E84,Coumadin&reg; and Vitamin K (PDF - 39 KB) (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B669E67B8E64,Creatinol-O-Phosphate - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1995BFE967D6,Creatinol-O-Phosphate - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2EBA3721BAC3,Creatinol-O-Phosphate - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_26798823674B,Creatinol-O-Phosphate - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_34DBD8416DCB,Creatinol-O-Phosphate - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_55477E4B8AAE,Creatyl-L-glutamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CAAF966ED696,Creatyl-l-leucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_773BB412A7FC,Cyanidin-3-glucoside,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0700580428F5,Cysteine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_287D80063EC5,D-Aspartic Acid - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A571A84AC763,D-Aspartic Acid - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_188C1979A2EA,D-Aspartic Acid - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_04C32B39F909,D-Aspartic Acid - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_361D98DDA531,D-Mannose - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D8644A846B7B,D-Mannose - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2C79E1CA73CA,D-Mannose - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A801D7BD16C2,D-Mannose - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E0EBEE1F81F6,D-Mannose - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_75F0C4A847E2,D-Mannose - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_624E22B6BDB1,D-Mannose - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F71ADF33520E,D-Ribose - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_48499C548B54,D-Ribose - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_88C793E26C7B,D-Ribose - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FC770F82FA17,D-Ribose - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F556AC9B0AAA,D-Ribose - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_50835512AC55,D-Ribose - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C38ADE6B45D6,D-Ribose - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1CA22CA2F1C9,D-phenylalanine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1F8950B8DD76,DHEA (Dehydroepiandrosterone) (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_42063C316951,Damulin A,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_44831718F4E9,Dietary Supplements and Life Stages,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_4BBB29940370,Dietary Supplements for Exercise and Athletic Performance,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_7DB4D5CDE998,Dietary Supplements for Immune Function and Infectious Diseases,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_77234B9939A7,Dietary Supplements for Primary Mitochondrial Disorders,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_432B392FE440,Dietary Supplements for Weight Loss,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_7B2D66AF1F43,Dietary Supplements in the Time of COVID-19,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_304A2213C001,Dipeptidyl peptidase 4,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_54617884DC2B,Dipeptidyl peptidase 4 - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_46E916969EE3,Dipeptidyl peptidase 4 - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D381394CAF2A,Dipeptidyl peptidase 4 - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7FAEE539FC5B,Dipeptidyl peptidase 4 - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B0B8387CA420,Dipeptidyl peptidase 4 - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9B5C52C65734,Dipeptidyl peptidase 4 - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CF2A7DA90CDA,Dipeptidyl peptidase 4 - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_047EB7813ECF,Dipeptidyl peptidase 4 - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C7A3F5A8739E,E-Viniferin,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_82ED92D32287,EPADHAOmega-3 fatty acids,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_13A46B14A5C1,Enterococcus faecium,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_51C3B21E53C6,Ephedrine alkaloids,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_F43C94375359,Exercise and Athletic Performance - Suplementos Dietéticos para Mejorar el Ejercicio y el Rendimiento Físico,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_1A29CB9EAAC8,Flosin B,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7997CA7FB998,Folic Acid in combination with Vitamin B6 and Vitamin B12,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_F639A814E0CD,Garcinone E,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A4A6DFCAC8B5,Ginkgolide B,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_647056DE73FB,Ginkgolide C,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7BD555FA54C6,Glucosamine 5-Methyltetrahydrofolate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_054BACCAAAF9,Glyceryl-L-glutamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4804AC827090,Glycine propionyl-l-carnitine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_AAB051C4327E,Glycine-alanyl-l-histidine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_01EC3F84F35A,Glycine-alanyl-l-isoleucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0F22294B0AD4,Glycine-alanyl-l-leucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6321A26CB7CF,Glycine-alanyl-l-lysine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_12959E630390,Glycine-alanyl-l-methionine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7206077EC839,Glycine-alanyl-l-phenylalanine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DB1FBD412CD1,Glycine-alanyl-l-threonine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_81791BEB3F61,Glycine-alanyl-l-tryptophan,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A698E1DC4A5F,Glycine-alanyl-l-valine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2464704CCAE7,Glycine-alanyl-lysine-l-citrulline,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_69610B28C23D,Glycine-alanyl-lysine-l-glutamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5594388BF160,Glycyl-Alanyl-L-Isoleucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B417557F7696,Glycyl-Alanyl-L-Leucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CDF7AF13CD97,Glycyl-Alanyl-L-Valine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B72598F9542A,Glycyl-Alanyl-Lysine-L-Isoleucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B9030807E07F,Glycyl-Alanyl-Lysine-L-Leucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D0354FB7B672,Glycyl-Alanyl-Lysine-L-Valine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0821B0F97930,Glycyl-Glutamine-L-Valine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_87AF759A3A48,Higenamine HCl,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_1BE683046F36,Histidine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_373ABC55A17D,Hordenine HCl,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_2934030094F6,Immune Function,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_7010109D42C3,Immunoglobulin G - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6D7E5FC48DA8,Immunoglobulin G - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0E91B7319504,Immunoglobulin G - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FDB32675B6D6,Immunoglobulin G - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B5178EE30E36,Immunoglobulin G - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_77F20AF65949,Immunoglobulin G - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5F2E683BD525,Immunoglobulin G - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4FEE603B6EEF,Immunoglobulin G - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E5DC09296255,Indole (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_63978DB255FE,Indole-3-Carbinol (I3C) - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5F2578D048F4,Indole-3-Carbinol (I3C) - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_96CD2D84E964,Indole-3-Carbinol (I3C) - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A85CE3268C9E,Indole-3-Carbinol (I3C) - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_53FE7168713C,KS-2 peptidomannan,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D11575A78364,L-Acetyl n-Cysteine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B3EF9F059C50,L-Alanine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A07A94D014E0,L-Alanine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8CF8A6D8C5A3,L-Alanine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DDB63AF29A0B,L-Alanine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_04F66C8F2186,L-Alanine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7733ADCEB10B,L-Alanine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8C219873EF65,L-Alanine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CF32946BCAAC,L-Alanine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_82BFE9BB238F,L-Alanyl-Glutamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_ACCE3E7A9900,L-Arginine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_12E6DB0B8543,L-Arginine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7EA244BCAC9D,L-Arginine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_464EA970FB3A,L-Arginine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_92620B9523BF,L-Arginine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F4FB4FE19C9A,L-Arginine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4C41CB52556F,L-Arginine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C5AFF263E21D,L-Arginine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B83B314F4F8F,L-Aspartic Acid - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1593E03FE1B4,L-Aspartic Acid - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4C9EE1C8BE59,L-Aspartic Acid - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_301F73B856CB,L-Aspartic Acid - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_401D6B018658,L-Aspartic Acid - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8EDEE9BC2530,L-Aspartic Acid - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F9ABA7272B90,L-Aspartic Acid - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4D7B712AD6B1,L-Aspartic Acid - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C59F996115EF,L-Carnitine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C1BA2D87C379,L-Carnitine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_83F18EEE78DE,L-Carnitine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8DBC0E84396B,L-Carnitine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1C77FD026FDF,L-Carnitine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A9679C17BC34,L-Carnitine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8A4AF3360374,L-Carnitine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FDC1821E0897,L-Cysteine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F9011E85F341,L-Cysteine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_647BCE247AB2,L-Cysteine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_02AC48D7EC13,L-Cysteine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_782FBBAB8EE5,L-Cysteine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5B6C56531E3F,L-Cysteine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_408752E72E11,L-Cysteine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F586569589E9,L-Cysteine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A7EF076D24C2,L-Cystine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8386C81E12C2,L-Cystine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4D857340ECAC,L-Cystine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F3B068499869,L-Cystine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9A4DA80328F6,L-Cystine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7195DF22F834,L-Cystine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CB4FEA3EB7C6,L-Cystine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DB5C19E501B4,L-DOPA - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_029E7C996E54,L-DOPA - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_21AC51480139,L-DOPA - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_66EC9228C027,L-DOPA - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_144565E78008,L-DOPA - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_295208DB21AA,L-DOPA - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_091741EA8227,L-DOPA - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1B67A73A433E,L-DOPA - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_826A197F92BD,L-Gluthathione,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_55783E769609,L-Histidine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2ABE887742AF,L-Histidine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_17EEA48008D6,L-Histidine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_808D2EFDA7DE,L-Histidine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8A506222AD49,L-Histidine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1C67FCE29078,L-Histidine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A6E2515BA8DD,L-Histidine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_536FA2F7700A,L-Histidine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7FAABC55DABD,L-Methionine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_50C04DBD5D75,L-Methionine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E716F20FB6AE,L-Methionine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C0CADA050A12,L-Methionine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3368734164A6,L-Methionine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E22DDEA1034E,L-Methionine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1C5BD0BB1D30,L-Methionine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_769791349529,L-Methionine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2C10A47DCE2A,L-Ornithine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DCD1552C6906,L-Phenylalanine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_997F340316C0,L-Phenylalanine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9D8FA21BD2F3,L-Phenylalanine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_67A273A0758B,L-Phenylalanine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E2A885F8770F,L-Phenylalanine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BB80BA06AB31,L-Phenylalanine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_30DECC765A9E,L-Phenylalanine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E273EB8E52DE,L-Phenylalanine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_199911A69596,L-Serine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6BFF34495544,L-Serine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_633100B094E1,L-Serine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_24C7D8420487,L-Serine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_EBCA9A8B55FC,L-Serine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E3451062B73B,L-Serine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4062AFF67198,L-Serine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_ED01B2307593,L-Serine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0D07A1D59921,L-Threonine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_552FFBAEE059,L-Threonine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B80C1100801B,L-Threonine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_26911CBA8214,L-Threonine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_75B2D0BD3460,L-Threonine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_95C11665D05F,L-Threonine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8AA75C49ECE8,L-Threonine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4DFFEC3B3D76,L-Threonine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7DD7AAD751FD,L-Tryptophan - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_22A3E60C3827,L-Tryptophan - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_33FD759EAC5B,L-Tryptophan - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_54E307D1993D,L-Tryptophan - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2A14B2AC8895,L-Tryptophan - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F402284BF2FC,L-Tryptophan - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E097BD47A795,L-Tryptophan - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_05D785D901CF,L-Tyrosine - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_730BFAB6F516,L-Tyrosine - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4EB404020693,L-Tyrosine - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
